loan_status,loan_amnt,term,int_rate,installment,emp_length,is_mortgage,is_rent,is_own,is_any,is_other,annual_inc,verification_status,is_verified,is_not_verified,is_source_verified,issue_d,dti,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,mort_acc,pub_rec_bankruptcies,age,pay_status,id_x,name_x,id_y,name_y,id_x,name_x,id_y,name_y
0,15000.0,36,13.67,510.27,3.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-02 00:00:00,34.64,675.0,679,16,0,49833,56.5,0.0,0.0,36,-1,1,MORTGAGE,,,,,13,C3
0,24000.0,60,7.89,485.38,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-07 00:00:00,11.38,725.0,729,15,0,30577,55.2,1.0,0.0,26,2,1,MORTGAGE,,,,,5,A5
0,23000.0,36,10.42,746.69,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2017-01-06 00:00:00,12.72,,689,18,0,15161,40.0,0.0,0.0,38,0,2,RENT,,,,,8,B3
1,15000.0,36,12.74,503.54,2.0,0,0,1,0,0,0,Source Verified,0,0,1,2017-01-01 00:00:00,21.19,670.0,674,8,1,9193,50.2,0.0,1.0,29,0,3,OWN,,,,,11,C1
0,14100.0,60,17.57,354.76,6.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-05 00:00:00,29.66,715.0,719,19,0,13336,30.3,1.0,0.0,33,0,1,MORTGAGE,,,,,17,D2
0,25000.0,60,21.67,685.8,10.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-04 00:00:00,11.01,,724,22,0,16788,17.0,2.0,0.0,30,0,1,MORTGAGE,,,,,25,E5
0,7200.0,36,11.53,237.53,9.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-07 00:00:00,24.02,670.0,674,10,0,5503,36.9,0.0,0.0,31,-1,2,RENT,,,,,10,B5
0,13775.0,36,10.99,450.92,,0,1,0,0,0,0,Verified,1,0,0,2015-01-11 00:00:00,24.07,740.0,744,11,0,20500,47.6,2.0,0.0,46,0,2,RENT,,,,,9,B4
1,6300.0,36,11.49,207.72,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-07 00:00:00,8.59,675.0,679,7,0,6236,36.5,0.0,0.0,54,1,2,RENT,,,,,10,B5
0,32200.0,60,17.86,815.22,10.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-06 00:00:00,23.73,715.0,719,7,0,19460,75.4,2.0,0.0,27,1,1,MORTGAGE,,,,,20,D5
0,10000.0,36,13.65,340.08,5.0,0,1,0,0,0,0,Verified,1,0,0,2014-01-04 00:00:00,3.77,,689,4,0,7091,60.1,0.0,0.0,28,-1,2,RENT,,,,,11,C1
0,-5000.0,36,10.49,162.49,9.0,1,0,0,0,0,0,Not Verified,0,1,0,2017-01-04 00:00:00,5.76,695.0,699,5,0,16070,60.9,3.0,0.0,33,0,1,MORTGAGE,,,,,7,B2
0,14000.0,36,14.99,485.25,3.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-08 00:00:00,24.49,,714,23,0,40792,73.9,4.0,0.0,30,0,2,RENT,,,,,15,C5
0,8000.0,36,6.19,244.07,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2018-01-06 00:00:00,23.69,825.0,829,27,0,2664,1.9,3.0,0.0,24,0,1,MORTGAGE,,,,,2,A2
0,12000.0,60,13.66,277.11,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-01 00:00:00,16.21,675.0,679,8,0,14382,83.6,2.0,0.0,27,0,1,MORTGAGE,,,,,13,C3
0,12000.0,36,9.17,382.55,10.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-01 00:00:00,25.46,725.0,729,10,0,11965,92.8,4.0,0.0,36,1,1,MORTGAGE,,,,,7,B2
1,25000.0,36,13.65,850.2,1.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-04 00:00:00,10.93,,664,12,0,23001,64.2,0.0,0.0,50,0,1,MORTGAGE,,,,,11,C1
0,10625.0,36,7.9,332.46,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2012-01-04 00:00:00,22.35,725.0,729,15,0,15946,61.9,1.0,0.0,38,2,1,MORTGAGE,,,,,4,A4
0,10000.0,36,13.11,337.47,9.0,0,1,0,0,0,0,Verified,1,0,0,2012-01-11 00:00:00,7.43,,689,7,0,2581,49.6,0.0,0.0,23,2,2,RENT,,,,,9,B4
0,28000.0,36,11.53,923.73,0.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,19.33,,664,18,1,45136,93.4,4.0,0.0,23,0,1,MORTGAGE,,,,,10,B5
1,16000.0,60,10.78,346.13,10.0,0,0,1,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,15.69,725.0,729,24,0,252,12.6,0.0,0.0,28,2,3,OWN,,,,,9,B4
0,12000.0,36,15.61,419.58,10.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-10 00:00:00,21.91,745.0,749,16,0,11015,40.2,5.0,0.0,38,0,1,MORTGAGE,,,,,13,C3
0,18000.0,36,7.62,560.91,4.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-02 00:00:00,3.8,745.0,749,7,0,112913,75.0,3.0,0.0,33,0,1,MORTGAGE,,,,,3,A3
0,24000.0,36,8.67,759.52,8.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-11 00:00:00,15.6,735.0,739,10,0,18029,40.7,1.0,0.0,40,0,1,MORTGAGE,,,,,6,B1
0,35000.0,36,13.99,1196.05,2.0,0,0,1,0,0,0,Verified,1,0,0,2015-01-04 00:00:00,9.4,,694,8,0,19050,44.7,4.0,0.0,39,-2,3,OWN,,,,,14,C4
0,6000.0,36,7.9,187.75,1.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-02 00:00:00,7.52,695.0,699,16,0,5769,74.9,0.0,0.0,27,1,2,RENT,,,,,4,A4
0,10000.0,36,8.24,314.48,8.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-12 00:00:00,11.98,670.0,674,3,3,9007,73.8,0.0,1.0,24,2,2,RENT,,,,,6,B1
1,20000.0,60,17.57,503.21,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-08 00:00:00,16.36,670.0,674,14,2,7944,41.8,2.0,0.0,38,-1,1,MORTGAGE,,,,,19,D4
1,15000.0,36,12.49,501.74,,0,1,0,0,0,0,Verified,1,0,0,2014-01-05 00:00:00,27.57,,684,17,0,18404,61.8,0.0,0.0,31,0,2,RENT,,,,,10,B5
0,30000.0,60,14.49,705.7,10.0,0,1,0,0,0,0,Verified,1,0,0,2014-01-09 00:00:00,23.52,675.0,679,12,0,39059,64.2,0.0,0.0,36,0,2,RENT,,,,,14,C4
0,7000.0,36,10.74,228.32,6.0,0,1,0,0,0,0,Not Verified,0,1,0,2012-01-03 00:00:00,12.23,,704,4,0,5885,76.4,0.0,0.0,45,2,2,RENT,,,,,7,B2
0,20000.0,36,10.49,649.96,3.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-01 00:00:00,14.27,700.0,704,14,0,8576,44.0,1.0,0.0,41,0,1,MORTGAGE,,,,,8,B3
0,9200.0,36,7.49,286.14,4.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-01 00:00:00,6.11,785.0,789,11,0,570,1.3,4.0,0.0,25,0,1,MORTGAGE,,,,,4,A4
1,10000.0,36,11.53,329.91,6.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-09 00:00:00,26.64,665.0,669,7,1,1299,9.4,0.0,1.0,44,1,1,MORTGAGE,,,,,10,B5
0,6850.0,36,12.99,230.78,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-02 00:00:00,15.85,660.0,664,9,1,2315,38.0,0.0,0.0,26,-1,2,RENT,,,,,12,C2
0,6000.0,36,17.77,216.23,10.0,1,0,0,0,0,0,Verified,1,0,0,2012-01-12 00:00:00,20.33,710.0,714,13,0,60852,77.3,3.0,0.0,35,-2,1,MORTGAGE,,,,,16,D1
1,15900.0,36,16.55,563.33,1.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-08 00:00:00,29.89,685.0,689,38,0,19509,48.7,1.0,0.0,28,0,1,MORTGAGE,,,,,17,D2
0,6000.0,36,10.91,196.18,3.0,0,1,0,0,0,0,Verified,1,0,0,2017-01-11 00:00:00,24.15,745.0,749,10,0,9710,51.1,0.0,0.0,41,0,2,RENT,,,,,9,B4
0,15000.0,36,11.49,494.57,10.0,0,0,1,0,0,0,Verified,1,0,0,2016-01-08 00:00:00,3.89,675.0,679,13,0,1934,7.1,0.0,0.0,36,-2,3,OWN,,,,,10,B5
0,21600.0,36,12.69,724.57,10.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-02 00:00:00,8.37,,699,17,0,15768,36.1,0.0,0.0,32,0,2,RENT,,,,,12,C2
1,24000.0,60,24.33,695.04,4.0,1,0,0,0,0,0,Verified,1,0,0,2012-01-06 00:00:00,28.67,695.0,699,27,0,37137,56.3,5.0,0.0,28,0,1,MORTGAGE,,,,,32,G2
0,31000.0,36,9.71,996.07,0.0,1,0,0,0,0,0,Source Verified,0,0,1,2013-01-07 00:00:00,11.87,725.0,729,18,0,32363,34.1,2.0,0.0,25,1,1,MORTGAGE,,,,,6,B1
1,10000.0,60,13.66,230.93,2.0,0,0,1,0,0,0,Not Verified,0,1,0,2014-01-12 00:00:00,10.02,660.0,664,21,1,11483,68.8,0.0,1.0,26,1,3,OWN,,,,,13,C3
0,35000.0,36,17.99,1265.16,0.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-07 00:00:00,8.53,,669,12,4,27476,64.3,0.0,1.0,22,0,1,MORTGAGE,,,,,17,D2
0,3000.0,36,12.88,100.91,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-01 00:00:00,17.47,695.0,699,37,0,19143,26.0,4.0,0.0,25,0,1,MORTGAGE,,,,,12,C2
0,8400.0,36,7.21,260.18,2.0,0,1,0,0,0,0,Not Verified,0,1,0,2017-01-09 00:00:00,25.51,750.0,754,18,0,12398,27.1,0.0,0.0,22,-1,2,RENT,,,,,3,A3
0,5000.0,36,12.99,168.45,0.0,0,1,0,0,0,0,Verified,1,0,0,2013-01-12 00:00:00,31.9,685.0,689,19,0,16375,39.2,0.0,0.0,34,-1,2,RENT,,,,,9,B4
1,16000.0,36,21.45,606.51,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2018-01-01 00:00:00,19.6,705.0,709,15,0,8277,89.0,2.0,0.0,26,-1,1,MORTGAGE,,,,,20,D5
1,14400.0,36,12.49,481.67,3.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-08 00:00:00,17.66,,679,12,0,5562,88.3,2.0,0.0,34,-1,2,RENT,,,,,10,B5
1,26625.0,36,25.69,1068.35,3.0,0,1,0,0,0,0,Verified,1,0,0,2016-01-08 00:00:00,1.83,,719,2,0,4728,43.0,1.0,0.0,47,-1,2,RENT,,,,,26,F1
1,10000.0,36,12.99,336.9,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-05 00:00:00,30.14,,674,17,0,10571,45.2,0.0,0.0,39,-1,2,RENT,,,,,11,C1
0,15400.0,36,12.79,517.34,8.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-08 00:00:00,9.31,,704,12,0,3118,16.4,0.0,0.0,36,0,1,MORTGAGE,,,,,11,C1
0,3200.0,36,15.59,111.86,10.0,0,0,1,0,0,0,Verified,1,0,0,2016-01-07 00:00:00,32.16,670.0,674,34,0,54792,82.0,1.0,0.0,46,-2,3,OWN,,,,,15,C5
0,10000.0,36,14.46,344.02,5.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-03 00:00:00,21.3,685.0,689,19,1,23145,62.4,2.0,1.0,47,0,1,MORTGAGE,,,,,14,C4
1,35000.0,36,16.99,1247.68,8.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-05 00:00:00,15.7,670.0,674,22,0,19295,34.3,5.0,0.0,49,1,1,MORTGAGE,,,,,18,D3
0,15000.0,36,15.41,523.0,0.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,11.33,690.0,694,17,4,2994,6.7,3.0,1.0,35,0,1,MORTGAGE,,,,,16,D1
0,10150.0,60,16.55,249.81,10.0,0,0,1,0,0,0,Source Verified,0,0,1,2015-01-02 00:00:00,31.46,670.0,674,22,0,3482,12.0,0.0,0.0,52,1,3,OWN,,,,,17,D2
0,20000.0,36,19.97,742.97,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-02 00:00:00,13.23,660.0,664,8,0,22935,86.2,8.0,0.0,36,0,1,MORTGAGE,,,,,20,D5
0,8000.0,36,7.89,250.29,0.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-05 00:00:00,15.74,680.0,684,14,0,3514,35.1,0.0,0.0,23,1,2,RENT,,,,,5,A5
1,3500.0,36,18.25,126.98,0.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-05 00:00:00,10.03,660.0,664,4,0,3877,84.3,0.0,0.0,43,1,2,RENT,,,,,21,E1
0,11350.0,36,6.0,347.67,0.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,14.35,,669,9,0,10445,70.1,0.0,0.0,42,1,2,RENT,,,,,8,B3
0,20000.0,36,7.12,618.64,7.0,1,0,0,0,0,0,Not Verified,0,1,0,2014-01-08 00:00:00,8.82,715.0,719,9,0,23288,33.9,5.0,0.0,36,1,1,MORTGAGE,,,,,3,A3
0,18600.0,36,11.47,613.09,8.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-05 00:00:00,29.72,705.0,709,15,0,20907,60.4,2.0,0.0,35,0,1,MORTGAGE,,,,,10,B5
0,12000.0,36,16.29,423.61,8.0,1,0,0,0,0,0,Source Verified,0,0,1,2012-01-04 00:00:00,17.98,,679,17,0,23211,92.1,3.0,0.0,36,0,1,MORTGAGE,,,,,15,C5
0,12500.0,36,7.89,391.08,2.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-06 00:00:00,17.65,,664,15,0,12718,68.0,2.0,0.0,28,-1,1,MORTGAGE,,,,,5,A5
0,10000.0,36,7.62,311.62,4.0,0,1,0,0,0,0,Source Verified,0,0,1,2012-01-06 00:00:00,17.82,735.0,739,9,0,3880,19.4,0.0,0.0,28,0,2,RENT,,,,,3,A3
0,24000.0,36,15.99,843.66,10.0,1,0,0,0,0,0,Verified,1,0,0,2017-01-05 00:00:00,16.03,670.0,674,10,0,15077,47.7,1.0,0.0,38,-1,1,MORTGAGE,,,,,15,C5
0,8000.0,36,7.91,250.36,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-12 00:00:00,11.74,765.0,769,10,0,14125,27.6,1.0,0.0,32,0,1,MORTGAGE,,,,,5,A5
1,14925.0,60,25.89,445.9,1.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-01 00:00:00,24.77,660.0,664,11,0,18129,85.9,5.0,0.0,39,1,1,MORTGAGE,,,,,33,G3
0,24000.0,60,14.47,564.31,10.0,0,0,1,0,0,0,Verified,1,0,0,2018-01-07 00:00:00,23.36,675.0,679,18,0,36701,56.0,7.0,0.0,48,0,3,OWN,,,,,12,C2
0,4100.0,36,17.47,147.14,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2018-01-03 00:00:00,17.6,,684,8,1,2070,21.8,2.0,0.0,31,-1,1,MORTGAGE,,,,,16,D1
0,11500.0,36,15.31,400.4,2.0,0,1,0,0,0,0,Not Verified,0,1,0,2012-01-10 00:00:00,0.86,685.0,689,5,0,3635,29.6,0.0,0.0,37,0,2,RENT,,,,,12,C2
0,25000.0,60,17.57,629.01,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-10 00:00:00,35.41,665.0,669,23,0,20712,42.4,1.0,0.0,37,0,1,MORTGAGE,,,,,19,D4
0,10000.0,36,12.39,334.01,2.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-01 00:00:00,12.79,,679,6,0,9658,33.0,0.0,0.0,39,0,2,RENT,,,,,11,C1
0,3700.0,36,14.49,127.34,0.0,1,0,0,0,0,0,Not Verified,0,1,0,2014-01-10 00:00:00,31.96,720.0,724,17,0,11110,30.6,3.0,0.0,48,-1,1,MORTGAGE,,,,,14,C4
0,11500.0,36,10.91,376.01,8.0,0,1,0,0,0,0,Source Verified,0,0,1,2018-01-01 00:00:00,15.39,740.0,744,13,0,11730,33.5,0.0,0.0,28,-1,2,RENT,,,,,9,B4
0,12000.0,60,14.16,280.22,3.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-04 00:00:00,21.32,735.0,739,10,0,7269,53.8,0.0,0.0,44,-2,1,MORTGAGE,,,,,12,C2
1,5000.0,36,7.51,155.56,9.0,1,0,0,0,0,0,Not Verified,0,1,0,2011-01-09 00:00:00,13.28,740.0,744,12,0,81001,52.0,0.0,0.0,53,0,1,MORTGAGE,,,,,3,A3
0,34875.0,60,18.92,903.15,10.0,0,1,0,0,0,0,Verified,1,0,0,2014-01-04 00:00:00,28.2,695.0,699,11,0,44279,87.0,0.0,0.0,28,1,2,RENT,,,,,19,D4
0,13000.0,60,14.46,305.6,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-04 00:00:00,16.93,665.0,669,7,1,8905,93.7,3.0,1.0,25,8,2,RENT,,,,,14,C4
1,9750.0,36,14.49,335.56,9.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-07 00:00:00,27.49,665.0,669,8,0,5196,89.6,1.0,0.0,47,0,1,MORTGAGE,,,,,14,C4
0,12000.0,60,17.99,304.66,0.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-11 00:00:00,17.98,660.0,664,11,0,14756,68.0,0.0,0.0,22,0,1,MORTGAGE,,,,,17,D2
0,12000.0,36,12.12,399.26,6.0,0,1,0,0,0,0,Source Verified,0,0,1,2012-01-03 00:00:00,17.95,695.0,699,8,0,13428,77.2,0.0,0.0,47,0,2,RENT,,,,,8,B3
1,21000.0,60,12.74,475.03,5.0,0,1,0,0,0,0,Not Verified,0,1,0,2017-01-02 00:00:00,8.22,,664,7,0,10935,84.8,0.0,0.0,56,1,2,RENT,,,,,11,C1
0,12000.0,36,6.24,366.37,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-08 00:00:00,11.35,690.0,694,8,0,6257,52.1,1.0,0.0,47,0,1,MORTGAGE,,,,,2,A2
1,23000.0,36,24.5,908.41,5.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-07 00:00:00,18.98,670.0,674,9,0,12115,59.1,3.0,0.0,26,0,1,MORTGAGE,,,,,28,F3
0,5000.0,36,11.99,166.05,3.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-02 00:00:00,25.79,705.0,709,8,0,28575,90.7,3.0,0.0,25,0,1,MORTGAGE,,,,,11,C1
0,16000.0,60,7.89,323.59,3.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-04 00:00:00,15.68,,694,10,0,28546,65.3,0.0,0.0,41,0,2,RENT,,,,,5,A5
0,12000.0,36,9.17,382.55,5.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-07 00:00:00,22.27,730.0,734,7,0,6047,28.1,0.0,0.0,31,2,2,RENT,,,,,7,B2
0,8450.0,36,18.49,307.57,4.0,1,0,0,0,0,0,Not Verified,0,1,0,2012-01-10 00:00:00,20.58,660.0,664,8,0,5097,68.0,0.0,0.0,33,2,1,MORTGAGE,,,,,17,D2
0,10000.0,36,9.17,318.79,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-06 00:00:00,18.15,675.0,679,12,1,7803,27.5,0.0,1.0,33,-1,2,RENT,,,,,7,B2
0,20000.0,36,11.53,659.81,10.0,0,0,1,0,0,0,Not Verified,0,1,0,2015-01-10 00:00:00,23.15,690.0,694,22,0,32422,30.6,4.0,0.0,26,0,3,OWN,,,,,10,B5
0,8000.0,36,10.42,259.72,2.0,1,0,0,0,0,0,Not Verified,0,1,0,2017-01-06 00:00:00,10.87,715.0,719,11,0,1980,12.2,2.0,0.0,27,0,1,MORTGAGE,,,,,8,B3
0,14000.0,36,7.89,438.0,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-08 00:00:00,38.81,745.0,749,7,0,9648,56.8,0.0,0.0,24,0,2,RENT,,,,,5,A5
0,6000.0,36,11.49,197.83,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2017-01-02 00:00:00,2.96,685.0,689,11,0,12189,23.1,1.0,0.0,26,1,2,RENT,,,,,10,B5
0,4800.0,36,14.65,165.58,9.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-09 00:00:00,19.6,675.0,679,12,0,14819,79.2,2.0,0.0,29,0,1,MORTGAGE,,,,,15,C5
1,19200.0,60,12.29,429.92,2.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-08 00:00:00,24.93,,699,8,0,11157,61.0,1.0,0.0,31,0,2,RENT,,,,,11,C1
0,20000.0,60,14.99,475.7,1.0,0,1,0,0,0,0,Verified,1,0,0,2014-01-08 00:00:00,3.28,765.0,769,21,0,18372,18.9,3.0,0.0,23,1,2,RENT,,,,,15,C5
1,25200.0,60,14.65,594.89,1.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-10 00:00:00,38.08,660.0,664,15,1,26199,71.4,0.0,1.0,38,1,2,RENT,,,,,15,C5
1,8525.0,36,12.49,285.16,5.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-06 00:00:00,12.55,690.0,694,9,0,354,5.4,0.0,0.0,32,0,2,RENT,,,,,10,B5
0,12000.0,36,9.49,384.34,5.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-01 00:00:00,27.8,660.0,664,3,0,2900,96.7,0.0,0.0,32,0,2,RENT,,,,,7,B2
0,5000.0,36,10.99,163.67,9.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-07 00:00:00,13.78,680.0,684,12,1,7635,42.9,2.0,1.0,30,2,2,RENT,,,,,8,B3
0,10000.0,60,11.99,222.4,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-03 00:00:00,8.27,670.0,674,7,0,3695,68.4,8.0,0.0,30,0,1,MORTGAGE,,,,,11,C1
1,22000.0,60,17.86,556.99,8.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,36.32,,689,15,0,27027,60.5,1.0,0.0,25,0,1,MORTGAGE,,,,,20,D5
0,32000.0,36,10.64,1042.2,0.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-11 00:00:00,16.48,715.0,719,9,0,30876,73.7,3.0,0.0,25,2,1,MORTGAGE,,,,,9,B4
0,35000.0,36,7.97,1096.29,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2017-01-10 00:00:00,18.87,740.0,744,11,0,48325,44.5,2.0,0.0,29,0,1,MORTGAGE,,,,,5,A5
0,10000.0,36,10.75,326.21,5.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-05 00:00:00,16.92,680.0,684,13,0,14430,46.2,3.0,0.0,23,0,1,MORTGAGE,,,,,9,B4
1,25000.0,36,17.27,894.69,0.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-02 00:00:00,19.37,,664,18,0,26218,71.4,5.0,0.0,31,0,1,MORTGAGE,,,,,18,D3
0,7500.0,36,11.53,247.43,8.0,0,0,1,0,0,0,Verified,1,0,0,2015-01-10 00:00:00,4.77,670.0,674,4,1,3529,88.2,5.0,0.0,47,0,3,OWN,,,,,10,B5
0,8800.0,36,12.74,295.41,,1,0,0,0,0,0,Verified,1,0,0,2016-01-12 00:00:00,27.76,680.0,684,9,0,4518,19.3,2.0,0.0,25,0,1,MORTGAGE,,,,,11,C1
0,25000.0,36,5.32,752.87,5.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-03 00:00:00,6.71,690.0,694,10,0,12066,64.5,3.0,0.0,26,3,1,MORTGAGE,,,,,1,A1
0,17225.0,36,14.47,592.65,9.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-01 00:00:00,26.95,700.0,704,16,0,9159,37.7,0.0,0.0,30,0,2,RENT,,,,,12,C2
0,10000.0,36,16.29,353.01,7.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-03 00:00:00,20.98,670.0,674,21,0,23634,90.2,3.0,0.0,45,0,1,MORTGAGE,,,,,14,C4
0,12000.0,36,10.78,391.62,1.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,4.6,695.0,699,6,4,3752,39.5,0.0,0.0,41,2,2,RENT,,,,,9,B4
0,-7725.0,36,12.49,258.4,,0,0,1,0,0,0,Verified,1,0,0,2014-01-04 00:00:00,14.64,710.0,714,12,0,23029,79.7,13.0,0.0,23,-1,3,OWN,,,,,9,B4
1,16800.0,60,14.65,396.6,10.0,0,1,0,0,0,0,Verified,1,0,0,2012-01-05 00:00:00,24.41,705.0,709,15,0,20703,71.2,0.0,0.0,29,1,2,RENT,,,,,12,C2
0,15000.0,36,13.99,512.6,3.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-10 00:00:00,8.53,,694,9,0,7473,44.2,1.0,0.0,37,-1,1,MORTGAGE,,,,,13,C3
0,1500.0,36,9.17,47.82,5.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-04 00:00:00,17.1,725.0,729,7,0,234,3.7,4.0,0.0,23,0,1,MORTGAGE,,,,,7,B2
0,28000.0,36,19.99,1040.44,0.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-08 00:00:00,31.98,665.0,669,18,0,38244,100.9,0.0,0.0,36,0,2,RENT,,,,,24,E4
1,24000.0,60,11.53,528.19,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-07 00:00:00,18.02,725.0,729,10,0,9260,31.1,0.0,0.0,25,0,2,RENT,,,,,10,B5
1,32000.0,60,18.55,822.2,9.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,32.67,730.0,734,10,0,27048,57.5,5.0,0.0,35,0,2,RENT,,,,,22,E2
0,9600.0,36,10.99,314.25,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-11 00:00:00,22.4,660.0,664,25,1,5026,24.5,0.0,0.0,35,1,2,RENT,,,,,9,B4
0,-15350.0,36,10.99,502.47,0.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-11 00:00:00,5.32,685.0,689,8,1,8033,44.0,2.0,1.0,32,-1,1,MORTGAGE,,,,,9,B4
0,20000.0,36,11.53,659.81,8.0,0,0,1,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,15.65,670.0,674,14,0,48608,76.9,4.0,0.0,34,0,3,OWN,,,,,10,B5
0,10850.0,36,9.71,348.63,4.0,0,1,0,0,0,0,Verified,1,0,0,2013-01-08 00:00:00,22.24,,714,12,0,22932,56.1,0.0,0.0,48,-2,2,RENT,,,,,6,B1
0,25000.0,36,19.2,918.94,10.0,0,0,1,0,0,0,Verified,1,0,0,2013-01-10 00:00:00,23.15,690.0,694,6,0,27045,74.9,1.0,0.0,31,-1,3,OWN,,,,,18,D3
1,27625.0,36,16.59,979.28,5.0,0,0,1,0,0,0,Verified,1,0,0,2016-01-02 00:00:00,9.13,,689,10,0,10356,26.6,0.0,0.0,45,3,3,OWN,,,,,17,D2
0,17000.0,36,7.49,528.73,8.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-01 00:00:00,10.93,,724,15,0,14846,52.1,2.0,0.0,32,0,1,MORTGAGE,,,,,4,A4
0,13700.0,36,14.31,470.3,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-01 00:00:00,13.25,685.0,689,11,0,13156,64.5,1.0,0.0,32,-1,2,RENT,,,,,14,C4
